         374 | ip 19: muli        2      256 2 |      3941014      19      52      51   65536      8610051
         375 | ip 20: gtrr        2        4 2 |      3941014      20   13312      51   65536      8610051
         376 | ip 21: addr        2        1 1 |      3941014      21       0      51   65536      8610051
         377 | ip 22: addi        1        1 1 |      3941014      22       0      51   65536      8610051
         378 | ip 24: addi        3        1 3 |      3941014      24       0      51   65536      8610051
         379 | ip 25: seti       17        4 1 |      3941014      25       0      52   65536      8610051
         380 | ip 18: addi        3        1 2 |      3941014      18       0      52   65536      8610051
         381 | ip 19: muli        2      256 2 |      3941014      19      53      52   65536      8610051
         382 | ip 20: gtrr        2        4 2 |      3941014      20   13568      52   65536      8610051
         383 | ip 21: addr        2        1 1 |      3941014      21       0      52   65536      8610051
         384 | ip 22: addi        1        1 1 |      3941014      22       0      52   65536      8610051
         385 | ip 24: addi        3        1 3 |      3941014      24       0      52   65536      8610051
         386 | ip 25: seti       17        4 1 |      3941014      25       0      53   65536      8610051
         387 | ip 18: addi        3        1 2 |      3941014      18       0      53   65536      8610051
         388 | ip 19: muli        2      256 2 |      3941014      19      54      53   65536      8610051
         389 | ip 20: gtrr        2        4 2 |      3941014      20   13824      53   65536      8610051
         390 | ip 21: addr        2        1 1 |      3941014      21       0      53   65536      8610051
         391 | ip 22: addi        1        1 1 |      3941014      22       0      53   65536      8610051
         392 | ip 24: addi        3        1 3 |      3941014      24       0      53   65536      8610051
         393 | ip 25: seti       17        4 1 |      3941014      25       0      54   65536      8610051
         394 | ip 18: addi        3        1 2 |      3941014      18       0      54   65536      8610051
         395 | ip 19: muli        2      256 2 |      3941014      19      55      54   65536      8610051
         396 | ip 20: gtrr        2        4 2 |      3941014      20   14080      54   65536      8610051
         397 | ip 21: addr        2        1 1 |      3941014      21       0      54   65536      8610051
         398 | ip 22: addi        1        1 1 |      3941014      22       0      54   65536      8610051
         399 | ip 24: addi        3        1 3 |      3941014      24       0      54   65536      8610051
         400 | ip 25: seti       17        4 1 |      3941014      25       0      55   65536      8610051
         401 | ip 18: addi        3        1 2 |      3941014      18       0      55   65536      8610051
         402 | ip 19: muli        2      256 2 |      3941014      19      56      55   65536      8610051
         403 | ip 20: gtrr        2        4 2 |      3941014      20   14336      55   65536      8610051
         404 | ip 21: addr        2        1 1 |      3941014      21       0      55   65536      8610051
         405 | ip 22: addi        1        1 1 |      3941014      22       0      55   65536      8610051
         406 | ip 24: addi        3        1 3 |      3941014      24       0      55   65536      8610051
         407 | ip 25: seti       17        4 1 |      3941014      25       0      56   65536      8610051
         408 | ip 18: addi        3        1 2 |      3941014      18       0      56   65536      8610051
         409 | ip 19: muli        2      256 2 |      3941014      19      57      56   65536      8610051
         410 | ip 20: gtrr        2        4 2 |      3941014      20   14592      56   65536      8610051
         411 | ip 21: addr        2        1 1 |      3941014      21       0      56   65536      8610051
         412 | ip 22: addi        1        1 1 |      3941014      22       0      56   65536      8610051
         413 | ip 24: addi        3        1 3 |      3941014      24       0      56   65536      8610051
         414 | ip 25: seti       17        4 1 |      3941014      25       0      57   65536      8610051
         415 | ip 18: addi        3        1 2 |      3941014      18       0      57   65536      8610051
         416 | ip 19: muli        2      256 2 |      3941014      19      58      57   65536      8610051
         417 | ip 20: gtrr        2        4 2 |      3941014      20   14848      57   65536      8610051
         418 | ip 21: addr        2        1 1 |      3941014      21       0      57   65536      8610051
         419 | ip 22: addi        1        1 1 |      3941014      22       0      57   65536      8610051
         420 | ip 24: addi        3        1 3 |      3941014      24       0      57   65536      8610051
